%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 13.9.2019 )
		%Time.0 ( 15:35 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.38 release 12.8.2012 )
		%ElapsedTime_ms.0 ( 5886 )
		%Paradigm.0 ( PlacePreference )
		%FeederParameters.0 ( 1500 0 )
			// %FeederParameters.0 ( ENTRANCE_LATENCY EXIT_LATENCY )
		%ElapsedPath_m.0 ( 0.00 )
		%ArenaDiameter_m.0 ( 1.80 )
		%TrackerResolution_PixPerCM.0 ( 1.4222 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( RoomFrame )
		%ReinforcedSector.0 ( 127.5000 38.2500 7 )
			//%ReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
		%RoomTrackReinforcedSector.0 ( 127.5000 38.2500 7 )
			//%RoomTrackReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State Flags FrameInfo )
			//Sectors indicate if the object is in a target. Number is binary coded. Sectors = 0: no target, Sectors = 1: room target, Sectors: = 2 arena target, Sectors: = 3 room and arena target
			////State indicates the Watermaze State: OutsideTarget = 0, EntranceLatency = 1, InsideTarget = 3, OutsideRefractory = 4, BadSpot = 5
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	46	203	216	0	0	*	2
2	86	202	217	0	0	*	2
3	126	201	217	0	0	*	2
4	166	199	218	0	0	*	2
5	206	199	217	0	0	*	2
6	246	199	217	0	0	*	2
7	286	198	218	0	0	*	2
8	326	197	218	0	0	*	2
9	366	196	219	0	0	*	2
10	406	195	219	0	0	*	2
11	446	193	220	0	0	*	2
12	486	192	220	0	0	*	2
13	526	190	221	0	0	*	2
14	566	188	222	0	0	*	2
15	606	186	222	0	0	*	2
16	646	184	222	0	0	*	2
17	686	182	223	0	0	*	2
18	726	180	224	0	0	*	2
19	766	177	224	0	0	*	2
20	806	175	224	0	0	*	2
21	846	173	224	0	0	*	2
22	886	170	224	0	0	*	2
23	926	168	224	0	0	*	2
24	966	166	223	0	0	*	2
25	1006	164	222	0	0	*	2
26	1046	161	221	0	0	*	2
27	1086	159	221	0	0	*	2
28	1126	158	220	0	0	*	2
29	1166	155	218	0	0	*	2
30	1206	154	218	0	0	*	2
31	1246	151	216	0	0	*	2
32	1286	149	215	0	0	*	2
33	1326	147	214	0	0	*	2
34	1366	145	212	0	0	*	2
35	1406	143	211	0	0	*	2
36	1446	141	209	0	0	*	2
37	1486	139	209	0	0	*	2
38	1526	137	207	0	0	*	2
39	1566	135	205	0	0	*	2
40	1606	133	203	0	0	*	2
41	1646	131	202	0	0	*	2
42	1686	129	200	0	0	*	2
43	1726	127	197	0	0	*	2
44	1766	125	195	0	0	*	2
45	1806	123	193	0	0	*	2
46	1846	121	190	0	0	*	2
47	1886	120	187	0	0	*	2
48	1926	119	186	0	0	*	2
49	1966	117	183	0	0	*	2
50	2006	116	181	0	0	*	2
