%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 30.9.2019 )
		%Time.0 ( 14:55 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.38 release 12.8.2012 )
		%ElapsedTime_ms.0 ( 15166 )
		%Paradigm.0 ( PlacePreference )
		%FeederParameters.0 ( 1500 0 )
			// %FeederParameters.0 ( ENTRANCE_LATENCY EXIT_LATENCY )
		%ElapsedPath_m.0 ( 0.00 )
		%ArenaDiameter_m.0 ( 1.80 )
		%TrackerResolution_PixPerCM.0 ( 1.4222 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( RoomFrame )
		%ReinforcedSector.0 ( 38.2500 127.5000 7 )
			//%ReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
		%RoomTrackReinforcedSector.0 ( 38.2500 127.5000 7 )
			//%RoomTrackReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State Flags FrameInfo )
			//Sectors indicate if the object is in a target. Number is binary coded. Sectors = 0: no target, Sectors = 1: room target, Sectors: = 2 arena target, Sectors: = 3 room and arena target
			////State indicates the Watermaze State: OutsideTarget = 0, EntranceLatency = 1, InsideTarget = 3, OutsideRefractory = 4, BadSpot = 5
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	46	132	239	0	0	*	2
2	86	133	238	0	0	*	2
3	126	134	237	0	0	*	2
4	166	134	235	0	0	*	2
5	206	134	235	0	0	*	2
6	246	134	233	0	0	*	2
7	286	134	232	0	0	*	2
8	326	134	232	0	0	*	2
9	366	134	231	0	0	*	2
10	406	134	231	0	0	*	2
11	446	134	229	0	0	*	2
12	486	134	227	0	0	*	2
13	526	135	224	0	0	*	2
14	566	135	222	0	0	*	2
15	606	135	220	0	0	*	2
16	646	136	217	0	0	*	2
17	686	136	214	0	0	*	2
18	726	136	212	0	0	*	2
19	766	136	209	0	0	*	2
20	806	136	206	0	0	*	2
21	846	137	204	0	0	*	2
22	886	137	200	0	0	*	2
23	926	137	197	0	0	*	2
24	966	138	194	0	0	*	2
25	1006	138	191	0	0	*	2
26	1046	139	189	0	0	*	2
27	1086	140	185	0	0	*	2
28	1126	140	183	0	0	*	2
29	1166	142	180	0	0	*	2
30	1206	143	177	0	0	*	2
31	1246	144	174	0	0	*	2
32	1286	145	170	0	0	*	2
33	1326	146	168	0	0	*	2
34	1366	148	164	0	0	*	2
35	1406	149	162	0	0	*	2
36	1446	151	160	0	0	*	2
37	1486	152	157	0	0	*	2
38	1526	154	155	0	0	*	2
39	1566	156	152	0	0	*	2
40	1606	158	150	0	0	*	2
41	1646	159	147	0	0	*	2
42	1686	161	144	0	0	*	2
43	1726	163	142	0	0	*	2
44	1766	165	139	0	0	*	2
45	1806	168	137	0	0	*	2
46	1846	169	135	0	0	*	2
47	1886	171	132	0	0	*	2
48	1926	173	130	0	0	*	2
49	1966	176	128	0	0	*	2
50	2006	178	126	0	0	*	2
51	2046	181	123	0	0	*	2
52	2086	183	121	0	0	*	2
53	2126	186	119	0	0	*	2
54	2166	188	117	0	0	*	2
55	2206	190	116	0	0	*	2
56	2246	192	114	0	0	*	2
57	2286	195	113	0	0	*	2
58	2326	198	111	0	0	*	2
59	2366	200	110	0	0	*	2
60	2406	203	108	0	0	*	2
61	2446	206	107	0	0	*	2
62	2486	208	106	0	0	*	2
63	2526	211	104	0	0	*	2
64	2566	214	103	0	0	*	2
65	2606	217	102	0	0	*	2
66	2646	219	101	0	0	*	2
67	2686	221	101	0	0	*	2
68	2726	223	100	0	0	*	2
69	2766	225	100	0	0	*	2
70	2806	227	100	0	0	*	2
71	2846	228	101	0	0	*	2
72	2886	231	102	0	0	*	2
73	2926	234	104	0	0	*	2
74	2966	235	106	0	0	*	2
