%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 13.9.2019 )
		%Time.0 ( 17:03 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.38 release 12.8.2012 )
		%ElapsedTime_ms.0 ( 61661 )
		%Paradigm.0 ( PlacePreference )
		%FeederParameters.0 ( 1500 0 )
			// %FeederParameters.0 ( ENTRANCE_LATENCY EXIT_LATENCY )
		%ElapsedPath_m.0 ( 0.00 )
		%ArenaDiameter_m.0 ( 1.80 )
		%TrackerResolution_PixPerCM.0 ( 1.4222 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( RoomFrame )
		%ReinforcedSector.0 ( 190.6093 64.3907 7 )
			//%ReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
		%RoomTrackReinforcedSector.0 ( 190.6093 64.3907 7 )
			//%RoomTrackReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State Flags FrameInfo )
			//Sectors indicate if the object is in a target. Number is binary coded. Sectors = 0: no target, Sectors = 1: room target, Sectors: = 2 arena target, Sectors: = 3 room and arena target
			////State indicates the Watermaze State: OutsideTarget = 0, EntranceLatency = 1, InsideTarget = 3, OutsideRefractory = 4, BadSpot = 5
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	61	46	43	0	0	*	2
2	101	47	43	0	0	*	2
3	141	47	43	0	0	*	2
4	181	47	45	0	0	*	2
5	221	48	46	0	0	*	2
6	261	49	46	0	0	*	2
7	301	51	46	0	0	*	2
8	341	53	45	0	0	*	2
9	381	54	45	0	0	*	2
10	421	56	44	0	0	*	2
11	461	56	44	0	0	*	2
12	501	57	43	0	0	*	2
13	541	59	42	0	0	*	2
14	581	59	40	0	0	*	2
15	621	59	39	0	0	*	2
16	661	59	37	0	0	*	2
17	701	58	36	0	0	*	2
18	741	57	36	0	0	*	2
19	781	56	33	0	0	*	2
20	821	56	32	0	0	*	2
21	861	55	32	0	0	*	2
22	901	54	31	0	0	*	2
23	941	53	31	0	0	*	2
24	981	52	30	0	0	*	2
25	1021	52	31	0	0	*	2
26	1061	50	31	0	0	*	2
27	1101	51	33	0	0	*	2
28	1141	50	35	0	0	*	2
29	1181	50	36	0	0	*	2
30	1221	50	37	0	0	*	2
31	1261	51	38	0	0	*	2
32	1301	52	39	0	0	*	2
33	1341	51	41	0	0	*	2
34	1381	52	43	0	0	*	2
35	1421	53	44	0	0	*	2
36	1461	53	45	0	0	*	2
37	1501	54	46	0	0	*	2
38	1541	54	47	0	0	*	2
39	1581	55	47	0	0	*	2
40	1621	56	48	0	0	*	2
41	1661	57	52	0	0	*	2
42	1701	58	51	0	0	*	2
43	1741	59	52	0	0	*	2
44	1781	59	54	0	0	*	2
45	1821	61	57	0	0	*	2
46	1861	61	57	0	0	*	2
47	1901	62	58	0	0	*	2
48	1941	64	60	0	0	*	2
49	1981	64	62	0	0	*	2
50	2021	65	63	0	0	*	2
51	2061	67	64	0	0	*	2
52	2101	68	65	0	0	*	2
53	2141	69	66	0	0	*	2
54	2181	71	67	0	0	*	2
55	2221	73	69	0	0	*	2
56	2261	75	70	0	0	*	2
57	2301	76	70	0	0	*	2
58	2341	77	71	0	0	*	2
59	2381	79	71	0	0	*	2
60	2421	80	72	0	0	*	2
61	2461	81	72	0	0	*	2
62	2501	82	72	0	0	*	2
63	2541	83	72	0	0	*	2
64	2581	84	72	0	0	*	2
65	2621	85	72	0	0	*	2
66	2661	86	72	0	0	*	2
67	2701	87	71	0	0	*	2
68	2741	87	71	0	0	*	2
69	2781	88	70	0	0	*	2
70	2821	89	70	0	0	*	2
71	2861	90	70	0	0	*	2
72	2901	91	69	0	0	*	2
73	2941	91	69	0	0	*	2
74	2981	91	68	0	0	*	2
