%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 30.9.2019 )
		%Time.0 ( 15:24 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.38 release 12.8.2012 )
		%ElapsedTime_ms.0 ( 5752 )
		%Paradigm.0 ( PlacePreference )
		%FeederParameters.0 ( 1500 0 )
			// %FeederParameters.0 ( ENTRANCE_LATENCY EXIT_LATENCY )
		%ElapsedPath_m.0 ( 0.00 )
		%ArenaDiameter_m.0 ( 1.80 )
		%TrackerResolution_PixPerCM.0 ( 1.4222 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( RoomFrame )
		%ReinforcedSector.0 ( 64.3907 190.6093 7 )
			//%ReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
		%RoomTrackReinforcedSector.0 ( 64.3907 190.6093 7 )
			//%RoomTrackReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State Flags FrameInfo )
			//Sectors indicate if the object is in a target. Number is binary coded. Sectors = 0: no target, Sectors = 1: room target, Sectors: = 2 arena target, Sectors: = 3 room and arena target
			////State indicates the Watermaze State: OutsideTarget = 0, EntranceLatency = 1, InsideTarget = 3, OutsideRefractory = 4, BadSpot = 5
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	71	135	4	0	0	*	2
2	111	136	4	0	0	*	2
3	151	137	4	0	0	*	2
4	191	138	5	0	0	*	2
5	231	138	5	0	0	*	2
6	271	139	6	0	0	*	2
7	311	138	8	0	0	*	2
8	351	139	8	0	0	*	2
9	391	140	9	0	0	*	2
10	431	141	10	0	0	*	2
11	471	142	11	0	0	*	2
12	511	143	12	0	0	*	2
13	551	143	13	0	0	*	2
14	591	144	14	0	0	*	2
15	631	145	15	0	0	*	2
16	671	145	16	0	0	*	2
17	711	146	17	0	0	*	2
18	751	146	17	0	0	*	2
19	791	147	20	0	0	*	2
20	831	148	21	0	0	*	2
21	871	150	23	0	0	*	2
22	911	152	25	0	0	*	2
23	951	153	27	0	0	*	2
24	991	155	29	0	0	*	2
25	1031	156	32	0	0	*	2
26	1071	157	34	0	0	*	2
27	1111	158	37	0	0	*	2
28	1151	159	39	0	0	*	2
29	1191	159	42	0	0	*	2
30	1231	160	44	0	0	*	2
31	1271	161	47	0	0	*	2
32	1311	161	50	0	0	*	2
33	1351	162	53	0	0	*	2
34	1391	162	56	0	0	*	2
35	1431	162	58	0	0	*	2
36	1471	163	62	0	0	*	2
37	1511	163	64	0	0	*	2
38	1551	163	67	0	0	*	2
39	1591	163	70	0	0	*	2
40	1631	163	73	0	0	*	2
41	1671	163	76	0	0	*	2
42	1711	162	79	0	0	*	2
43	1751	162	82	0	0	*	2
44	1791	162	85	0	0	*	2
45	1831	162	88	0	0	*	2
46	1871	162	91	0	0	*	2
47	1912	161	94	0	0	*	2
48	1951	161	96	0	0	*	2
49	1992	160	99	0	0	*	2
50	2031	159	102	0	0	*	2
51	2071	158	104	0	0	*	2
52	2111	157	106	0	0	*	2
53	2151	156	108	0	0	*	2
54	2191	154	110	0	0	*	2
55	2232	152	112	0	0	*	2
56	2271	150	114	0	0	*	2
57	2311	148	116	0	0	*	2
58	2352	146	117	0	0	*	2
59	2391	144	118	0	0	*	2
60	2431	142	120	0	0	*	2
61	2472	139	122	0	0	*	2
62	2511	138	124	0	0	*	2
63	2551	136	126	0	0	*	2
64	2591	134	127	0	0	*	2
65	2631	132	130	0	0	*	2
66	2671	131	132	0	0	*	2
67	2712	129	134	0	0	*	2
68	2752	127	137	0	0	*	2
69	2792	125	139	0	0	*	2
70	2832	123	141	0	0	*	2
71	2871	122	143	0	0	*	2
72	2911	121	146	0	0	*	2
73	2952	119	149	0	0	*	2
74	2992	118	152	0	0	*	2
75	3031	116	155	0	0	*	2
76	3072	114	158	0	0	*	2
77	3112	113	160	0	0	*	2
78	3152	112	163	0	0	*	2
79	3192	111	166	0	0	*	2
80	3232	110	168	0	0	*	2
81	3272	109	171	0	0	*	2
82	3312	107	174	0	0	*	2
83	3352	106	176	0	0	*	2
84	3392	105	179	0	0	*	2
85	3432	103	182	0	0	*	2
86	3472	102	184	0	0	*	2
87	3512	100	186	0	0	*	2
88	3552	99	189	0	0	*	2
89	3592	97	191	0	0	*	2
90	3632	96	194	0	0	*	2
91	3672	94	196	0	0	*	2
92	3712	92	197	0	0	*	2
93	3752	90	199	0	0	*	2
94	3792	89	200	0	0	*	2
95	3832	87	201	0	0	*	2
96	3872	85	202	0	0	*	2
97	3912	83	202	0	0	*	2
98	3952	81	202	0	0	*	2
99	3992	80	202	0	0	*	2
100	4032	79	202	0	0	*	2
101	4072	77	201	0	0	*	2
102	4112	76	201	0	0	*	2
103	4152	74	199	0	0	*	2
104	4192	73	197	0	0	*	2
105	4232	72	196	0	1	*	2
106	4272	70	196	0	1	*	2
107	4312	69	196	0	1	*	2
108	4352	69	195	0	1	*	2
109	4392	69	195	0	1	*	2
110	4432	69	195	0	1	*	2
111	4472	68	195	0	1	*	2
112	4512	68	195	0	1	*	2
113	4552	68	195	0	1	*	2
114	4592	67	195	0	1	*	2
115	4632	67	194	0	1	*	2
116	4672	67	195	0	1	*	2
117	4712	67	196	0	1	*	2
118	4752	66	196	0	1	*	2
119	4792	61	195	0	1	*	2
120	4832	61	196	0	1	*	2
121	4872	65	197	0	1	*	2
122	4912	60	197	0	1	*	2
123	4952	62	197	0	1	*	2
124	4992	65	197	0	1	*	2
125	5032	65	195	0	1	*	2
126	5072	65	194	0	1	*	2
127	5112	66	193	0	1	*	2
128	5152	66	193	0	1	*	2
129	5192	67	193	0	1	*	2
130	5232	67	192	0	1	*	2
131	5272	68	192	0	1	*	2
132	5312	68	191	0	1	*	2
133	5352	68	191	0	1	*	2
134	5392	68	190	0	1	*	2
135	5432	69	190	0	1	*	2
136	5472	69	190	0	1	*	2
137	5512	69	190	0	1	*	2
138	5552	69	190	0	1	*	2
139	5592	68	191	0	1	*	2
140	5632	67	191	0	1	*	2
141	5672	66	191	0	1	*	2
142	5712	65	192	0	1	*	2
143	5752	65	191	0	3	*	2
