%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 30.9.2019 )
		%Time.0 ( 12:37 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.38 release 12.8.2012 )
		%ElapsedTime_ms.0 ( 15844 )
		%Paradigm.0 ( PlacePreference )
		%FeederParameters.0 ( 1500 0 )
			// %FeederParameters.0 ( ENTRANCE_LATENCY EXIT_LATENCY )
		%ElapsedPath_m.0 ( 0.00 )
		%ArenaDiameter_m.0 ( 1.80 )
		%TrackerResolution_PixPerCM.0 ( 1.4222 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( RoomFrame )
		%ReinforcedSector.0 ( 38.2500 127.5000 7 )
			//%ReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
		%RoomTrackReinforcedSector.0 ( 38.2500 127.5000 7 )
			//%RoomTrackReinforcedSector.0 ( CENTER_X CENTER_Y RADIUS )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State Flags FrameInfo )
			//Sectors indicate if the object is in a target. Number is binary coded. Sectors = 0: no target, Sectors = 1: room target, Sectors: = 2 arena target, Sectors: = 3 room and arena target
			////State indicates the Watermaze State: OutsideTarget = 0, EntranceLatency = 1, InsideTarget = 3, OutsideRefractory = 4, BadSpot = 5
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	44	243	137	0	0	*	2
2	84	244	137	0	0	*	2
3	124	243	137	0	0	*	2
4	164	242	136	0	0	*	2
5	204	242	136	0	0	*	2
6	244	241	135	0	0	*	2
7	284	240	135	0	0	*	2
8	324	239	134	0	0	*	2
9	364	238	134	0	0	*	2
10	404	237	135	0	0	*	2
11	444	235	134	0	0	*	2
12	484	234	134	0	0	*	2
13	524	232	134	0	0	*	2
14	564	230	134	0	0	*	2
15	604	231	134	0	0	*	2
16	644	230	134	0	0	*	2
17	684	224	133	0	0	*	2
18	724	226	134	0	0	*	2
19	764	220	133	0	0	*	2
20	804	218	133	0	0	*	2
21	844	216	132	0	0	*	2
22	884	214	132	0	0	*	2
23	924	211	132	0	0	*	2
24	964	209	132	0	0	*	2
25	1004	206	132	0	0	*	2
26	1044	204	131	0	0	*	2
27	1084	201	131	0	0	*	2
28	1124	198	131	0	0	*	2
29	1164	196	131	0	0	*	2
30	1204	193	130	0	0	*	2
31	1244	191	130	0	0	*	2
32	1284	188	130	0	0	*	2
33	1324	185	129	0	0	*	2
34	1364	183	129	0	0	*	2
35	1404	180	129	0	0	*	2
36	1444	177	128	0	0	*	2
37	1484	175	128	0	0	*	2
38	1524	171	127	0	0	*	2
39	1564	169	127	0	0	*	2
40	1604	166	126	0	0	*	2
41	1644	163	126	0	0	*	2
42	1684	161	126	0	0	*	2
43	1724	158	126	0	0	*	2
44	1764	155	125	0	0	*	2
45	1804	152	125	0	0	*	2
46	1844	149	125	0	0	*	2
47	1884	146	125	0	0	*	2
48	1924	144	124	0	0	*	2
49	1964	140	124	0	0	*	2
50	2004	138	124	0	0	*	2
51	2044	135	124	0	0	*	2
52	2084	132	123	0	0	*	2
53	2124	129	123	0	0	*	2
54	2164	126	123	0	0	*	2
55	2204	123	123	0	0	*	2
56	2244	121	122	0	0	*	2
57	2284	117	122	0	0	*	2
58	2324	114	122	0	0	*	2
59	2364	111	122	0	0	*	2
60	2404	108	122	0	0	*	2
61	2444	106	121	0	0	*	2
62	2484	103	121	0	0	*	2
63	2524	99	121	0	0	*	2
64	2564	97	121	0	0	*	2
65	2604	94	121	0	0	*	2
66	2644	90	121	0	0	*	2
67	2684	88	121	0	0	*	2
68	2724	85	121	0	0	*	2
69	2764	82	121	0	0	*	2
70	2804	79	121	0	0	*	2
71	2844	76	122	0	0	*	2
72	2884	73	122	0	0	*	2
73	2924	70	122	0	0	*	2
74	2964	67	123	0	0	*	2
75	3004	64	123	0	0	*	2
76	3044	61	124	0	0	*	2
77	3084	59	125	0	0	*	2
78	3124	56	126	0	0	*	2
79	3164	60	124	0	0	*	2
80	3204	57	125	0	0	*	2
81	3244	54	126	0	0	*	2
82	3284	52	127	0	0	*	2
83	3324	45	129	0	1	*	2
84	3364	44	129	0	1	*	2
85	3404	42	129	0	1	*	2
86	3444	42	130	0	1	*	2
87	3484	41	130	0	1	*	2
88	3524	41	131	0	1	*	2
89	3564	40	132	0	1	*	2
90	3604	41	135	0	1	*	2
91	3644	39	135	0	1	*	2
92	3684	39	134	0	1	*	2
93	3724	37	137	0	1	*	2
94	3764	36	138	0	0	*	2
95	3804	35	139	0	0	*	2
96	3844	33	139	0	0	*	2
97	3884	32	140	0	0	*	2
98	3924	31	140	0	0	*	2
99	3964	30	141	0	0	*	2
100	4004	29	142	0	0	*	2
101	4044	33	142	0	0	*	2
102	4084	32	143	0	0	*	2
103	4124	26	146	0	0	*	2
